customer,response,coverage,effective_to_date,marital_status,policy,renew_offer_type,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,education_Bachelor,education_College,education_Doctor,education_High School or Below,education_Master,employmentstatus_Disabled,employmentstatus_Employed,employmentstatus_Medical Leave,employmentstatus_Retired,employmentstatus_Unemployed,gender_F,gender_M,location_code_Rural,location_code_Suburban,location_code_Urban,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,vehicle_size_Large,vehicle_size_Medsize,vehicle_size_Small
LB81265,No,Basic,2/9/11,Divorced,Personal L2,Offer3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
JR38787,No,Extended,2/19/11,Married,Personal L1,Offer2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
KZ22690,No,Extended,2/12/11,Single,Personal L3,Offer4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
NY49598,No,Basic,1/21/11,Divorced,Personal L3,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
KY39767,No,Basic,2/4/11,Single,Personal L2,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
YU35386,No,Basic,2/15/11,Married,Personal L3,Offer4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
TF82172,No,Basic,1/5/11,Married,Corporate L1,Offer2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
ER40041,No,Basic,2/5/11,Married,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
MS39869,No,Basic,1/5/11,Single,Personal L1,Offer2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
PV77906,No,Basic,1/22/11,Married,Corporate L2,Offer1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
QF21045,No,Basic,2/14/11,Married,Personal L2,Offer2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
HF65914,No,Extended,1/3/11,Married,Personal L1,Offer1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
AJ58038,Yes,Basic,1/10/11,Married,Corporate L1,Offer2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
ZR88383,Yes,Basic,2/24/11,Married,Personal L1,Offer1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
OT49339,No,Basic,2/26/11,Married,Corporate L3,Offer2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
FI74985,No,Basic,1/19/11,Single,Personal L1,Offer1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
JW15301,No,Basic,1/20/11,Married,Corporate L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
PY20159,No,Extended,1/27/11,Single,Corporate L1,Offer3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
NC42524,No,Extended,1/13/11,Single,Special L3,Offer4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ZG19911,No,Basic,2/2/11,Married,Personal L2,Offer4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
DI89983,No,Basic,2/4/11,Divorced,Personal L3,Offer3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
IG56214,No,Basic,1/27/11,Divorced,Personal L1,Offer1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
LC59148,Yes,Extended,1/27/11,Married,Personal L1,Offer1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
UO95739,No,Basic,2/24/11,Divorced,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
SB64873,No,Basic,2/13/11,Single,Personal L2,Offer2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
TE82896,No,Basic,2/19/11,Married,Personal L2,Offer2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
VY64199,No,Basic,1/9/11,Married,Corporate L1,Offer1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
IE82679,Yes,Basic,2/9/11,Single,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
SL70257,No,Basic,2/4/11,Divorced,Personal L2,Offer1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
XJ85947,No,Extended,2/5/11,Divorced,Personal L3,Offer4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
EF84269,No,Extended,2/21/11,Married,Personal L2,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
NY91328,No,Extended,2/2/11,Divorced,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
AT49447,No,Extended,1/15/11,Married,Personal L3,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
BM70908,No,Basic,1/26/11,Single,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
GM63998,No,Premium,2/14/11,Married,Personal L3,Offer3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
AR61426,No,Extended,1/24/11,Married,Personal L3,Offer4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
CB62406,No,Premium,2/4/11,Married,Corporate L3,Offer1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
WH82416,No,Extended,2/12/11,Married,Personal L2,Offer2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
UI53874,No,Basic,2/2/11,Divorced,Personal L3,Offer1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
LM44949,No,Basic,1/13/11,Married,Special L2,Offer1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
JR59597,No,Extended,2/27/11,Single,Personal L3,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
ZS22428,No,Basic,2/14/11,Married,Personal L3,Offer2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
AZ34845,No,Basic,2/20/11,Married,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
FL67726,Yes,Basic,2/18/11,Divorced,Personal L3,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
QU20310,No,Extended,1/2/11,Married,Corporate L3,Offer3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NQ42020,No,Basic,2/7/11,Married,Personal L3,Offer3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
ZF40143,No,Premium,1/24/11,Single,Personal L2,Offer2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
GU65780,No,Basic,1/20/11,Married,Personal L3,Offer2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
KY32675,No,Extended,1/11/11,Married,Special L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
ZX35838,No,Premium,1/25/11,Married,Personal L1,Offer1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
LU42720,No,Extended,2/20/11,Divorced,Personal L2,Offer3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
FB25242,No,Basic,1/15/11,Married,Corporate L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
RW51650,Yes,Basic,2/18/11,Single,Personal L2,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
XX94684,No,Extended,1/28/11,Single,Personal L2,Offer1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
AH99727,No,Basic,1/5/11,Married,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
NZ85858,No,Basic,1/29/11,Married,Personal L3,Offer2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
JU19953,No,Basic,1/8/11,Married,Personal L3,Offer3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
LC33025,No,Extended,2/14/11,Married,Personal L2,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
BV86143,No,Basic,2/23/11,Married,Personal L2,Offer4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
AY88788,No,Basic,1/3/11,Married,Personal L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
OJ33945,No,Basic,1/8/11,Divorced,Personal L1,Offer3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
LO84523,No,Basic,2/4/11,Single,Personal L2,Offer2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
GJ43254,No,Extended,1/22/11,Married,Corporate L2,Offer1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
AR96516,No,Basic,1/28/11,Married,Personal L1,Offer2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
WH11924,No,Basic,2/5/11,Single,Personal L2,Offer4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
DL26809,No,Basic,2/27/11,Single,Personal L3,Offer1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
MV69686,No,Extended,1/3/11,Married,Corporate L2,Offer1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
SC95565,No,Basic,2/15/11,Married,Personal L1,Offer4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
RL31641,No,Basic,1/29/11,Single,Personal L3,Offer3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
OH83248,No,Premium,1/1/11,Married,Personal L3,Offer4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
DB28979,No,Basic,1/26/11,Divorced,Corporate L3,Offer3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
ZS32263,No,Extended,2/22/11,Divorced,Personal L1,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
IY59173,No,Extended,1/6/11,Married,Personal L3,Offer1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
KL17620,No,Basic,1/28/11,Single,Corporate L1,Offer4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
CP28581,No,Basic,2/11/11,Married,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
QR15592,No,Basic,2/18/11,Divorced,Personal L1,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
DX98298,No,Basic,1/8/11,Married,Personal L1,Offer4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
TG68823,Yes,Basic,1/12/11,Married,Personal L3,Offer2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
WO78310,No,Basic,2/8/11,Single,Personal L2,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
SC78905,No,Basic,2/4/11,Married,Personal L2,Offer3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
EL88957,No,Basic,1/14/11,Married,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
SS54050,No,Basic,1/11/11,Married,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
ZV99487,No,Extended,1/11/11,Married,Personal L1,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
XI51746,No,Basic,1/21/11,Married,Personal L3,Offer3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
KG85675,Yes,Extended,1/10/11,Married,Personal L3,Offer2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
KK64803,No,Extended,2/5/11,Married,Personal L2,Offer2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
OM80593,No,Basic,2/23/11,Single,Personal L3,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
RL59810,No,Basic,2/18/11,Married,Personal L3,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
QQ53360,No,Extended,1/13/11,Married,Personal L2,Offer3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
WR76339,No,Basic,1/11/11,Married,Corporate L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
BA40043,No,Basic,1/3/11,Single,Corporate L2,Offer2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
MK52197,No,Basic,2/8/11,Married,Personal L3,Offer1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
SV48204,Yes,Extended,2/1/11,Divorced,Personal L3,Offer2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
RJ79502,No,Basic,2/8/11,Divorced,Personal L3,Offer3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
SM14243,No,Basic,2/26/11,Married,Personal L3,Offer1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
NL32558,Yes,Extended,2/19/11,Married,Personal L1,Offer1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
CP92616,No,Extended,2/25/11,Married,Personal L1,Offer3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
BP28492,Yes,Basic,1/31/11,Divorced,Corporate L3,Offer2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
MX28412,No,Basic,1/13/11,Married,Personal L2,Offer4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
DT99586,No,Basic,2/8/11,Married,Personal L3,Offer1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
IC41932,No,Basic,1/4/11,Divorced,Personal L3,Offer1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
DA35744,No,Basic,1/10/11,Single,Corporate L3,Offer4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
GU96042,No,Basic,2/4/11,Married,Corporate L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
UW98698,No,Basic,2/8/11,Single,Personal L3,Offer4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
SF32458,No,Basic,1/30/11,Married,Personal L1,Offer1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
OM85313,No,Basic,1/15/11,Married,Personal L3,Offer2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
MH81246,No,Extended,2/17/11,Married,Corporate L2,Offer1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
OH99089,No,Basic,2/22/11,Married,Personal L3,Offer2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
TG57800,No,Basic,1/13/11,Single,Personal L2,Offer1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
GX19342,No,Premium,1/28/11,Single,Personal L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
XE39286,No,Extended,1/3/11,Married,Personal L2,Offer4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
JA93297,Yes,Basic,1/25/11,Married,Personal L2,Offer1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
II37789,No,Extended,2/18/11,Single,Corporate L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
IC32996,No,Basic,2/9/11,Married,Corporate L3,Offer4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
LO67195,No,Extended,1/28/11,Married,Corporate L2,Offer1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
PG93638,No,Basic,1/22/11,Married,Personal L1,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
OZ41737,No,Basic,2/22/11,Married,Personal L2,Offer1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
OY66019,No,Extended,2/28/11,Married,Personal L2,Offer2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
CH73843,No,Basic,2/9/11,Married,Personal L2,Offer4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
XT93203,Yes,Premium,2/8/11,Divorced,Personal L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
OR85652,No,Extended,2/17/11,Married,Personal L1,Offer4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
YD87931,No,Basic,1/10/11,Married,Personal L3,Offer2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
XK11432,No,Basic,2/2/11,Married,Personal L2,Offer1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
OX24868,No,Premium,2/25/11,Single,Personal L3,Offer1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
EZ74530,No,Basic,1/8/11,Single,Personal L2,Offer1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
HP46467,No,Extended,2/18/11,Divorced,Corporate L2,Offer3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
KP54476,No,Extended,1/22/11,Single,Personal L1,Offer2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
AI47152,No,Basic,1/21/11,Married,Personal L2,Offer2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
BU15334,Yes,Basic,1/17/11,Single,Corporate L3,Offer2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
GD59796,No,Premium,2/15/11,Single,Personal L3,Offer1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
OX59701,No,Extended,1/20/11,Married,Personal L2,Offer4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
OD63728,No,Basic,2/4/11,Single,Personal L3,Offer1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
JC38573,Yes,Basic,1/19/11,Single,Corporate L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
RC11491,No,Extended,1/2/11,Married,Corporate L3,Offer1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
RZ24101,No,Premium,1/4/11,Divorced,Personal L3,Offer1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
OB88698,No,Basic,1/23/11,Married,Personal L3,Offer4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
IK92617,No,Extended,2/11/11,Married,Personal L3,Offer1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
YH43996,No,Premium,1/21/11,Single,Personal L3,Offer1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BJ65040,No,Basic,1/3/11,Married,Personal L3,Offer4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
